Export Channel Data with rate of 256 samples per second.


Start Time: 00:00:00.000		End Time: 00:04:30.000

Time,EEG-Z - 1A
53.45312500000,4.411
53.45703125000,3.993
53.46093750000,3.485
53.46484375000,2.550
53.46875000000,3.141
53.47265625000,2.412
53.47656250000,1.910
53.48046875000,3.769
53.48437500000,2.683
53.48828125000,4.390
53.49218750000,7.719
53.49609375000,7.915
53.50000000000,5.713
53.50390625000,6.019
53.50781250000,9.362
53.51171875000,6.546
53.51562500000,5.626
53.51953125000,10.330
53.52343750000,9.184
53.52734375000,11.546
53.53125000000,8.773
53.53515625000,6.116
53.53906250000,6.621
53.54296875000,8.367
53.54687500000,4.401
53.55078125000,2.263
53.55468750000,3.630
53.55859375000,9.332
53.56250000000,8.949
53.56640625000,7.389
53.57031250000,7.652
53.57421875000,10.639
53.57812500000,9.606
53.58203125000,5.506
53.58593750000,7.697
53.58984375000,11.172
53.59375000000,13.537
53.59765625000,13.683
53.60156250000,14.147
53.60546875000,21.000
53.60937500000,22.127
53.61328125000,15.269
53.61718750000,17.955
53.62109375000,16.345
53.62500000000,17.001
53.62890625000,14.610
53.63281250000,18.336
53.63671875000,11.590
53.64062500000,7.245
53.64453125000,8.781
53.64843750000,4.785
53.65234375000,1.348
53.65625000000,1.251
53.66015625000,2.745
53.66406250000,5.972
53.66796875000,12.872
53.67187500000,13.304
53.67578125000,16.172
53.67968750000,18.522
53.68359375000,15.451
53.68750000000,15.313
53.69140625000,11.561
53.69531250000,8.574
53.69921875000,11.988
53.70312500000,7.476
53.70703125000,6.475
53.71093750000,6.649
53.71484375000,2.375
53.71875000000,1.645
53.72265625000,3.538
53.72656250000,9.663
53.73046875000,8.478
53.73437500000,10.330
53.73828125000,9.127
53.74218750000,9.207
53.74609375000,3.957
53.75000000000,5.294
53.75390625000,4.971
53.75781250000,1.291
53.76171875000,2.319
53.76562500000,5.313
53.76953125000,5.072
53.77343750000,5.315
53.77734375000,2.566
53.78125000000,3.444
53.78515625000,1.033
53.78906250000,6.416
53.79296875000,11.200
53.79687500000,8.127
53.80078125000,12.932
53.80468750000,11.008
53.80859375000,11.342
53.81250000000,13.732
53.81640625000,10.018
53.82031250000,6.821
53.82421875000,2.592
53.82812500000,1.428
53.83203125000,2.138
53.83593750000,4.463
53.83984375000,5.257
53.84375000000,3.821
53.84765625000,1.765
53.85156250000,3.279
53.85546875000,7.039
53.85937500000,8.899
53.86328125000,2.184
53.86718750000,3.912
53.87109375000,1.955
53.87500000000,2.445
53.87890625000,2.371
53.88281250000,6.706
53.88671875000,7.383
53.89062500000,7.305
53.89453125000,11.483
53.89843750000,9.809
53.90234375000,10.279
53.90625000000,5.413
53.91015625000,5.297
53.91406250000,8.363
53.91796875000,8.545
53.92187500000,2.577
53.92578125000,5.153
53.92968750000,7.084
53.93359375000,7.302
53.93750000000,3.986
53.94140625000,2.626
53.94531250000,4.929
53.94921875000,8.198
53.95312500000,11.730
53.95703125000,13.574
53.96093750000,12.841
53.96484375000,11.909
53.96875000000,9.912
53.97265625000,13.028
53.97656250000,13.996
53.98046875000,14.406
53.98437500000,16.548
53.98828125000,16.375
53.99218750000,15.036
53.99609375000,17.097
54.00000000000,16.440
54.00390625000,13.901
54.00781250000,13.130
54.01171875000,11.830
54.01562500000,12.868
54.01953125000,11.383
54.02343750000,11.447
54.02734375000,12.964
54.03125000000,13.714
54.03515625000,9.315
54.03906250000,8.890
54.04296875000,4.751
54.04687500000,4.871
54.05078125000,2.559
54.05468750000,6.039
54.05859375000,13.077
54.06250000000,16.314
54.06640625000,15.763
54.07031250000,17.473
54.07421875000,11.133
54.07812500000,12.694
54.08203125000,7.414
54.08593750000,3.342
54.08984375000,1.479
54.09375000000,3.960
54.09765625000,5.521
54.10156250000,5.657
54.10546875000,5.367
54.10937500000,7.905
54.11328125000,7.797
54.11718750000,8.620
54.12109375000,9.202
54.12500000000,3.890
54.12890625000,2.262
54.13281250000,3.238
54.13671875000,3.455
54.14062500000,2.347
54.14453125000,4.031
54.14843750000,5.393
54.15234375000,3.886
54.15625000000,4.974
54.16015625000,2.860
54.16406250000,3.615
54.16796875000,11.270
54.17187500000,6.643
54.17578125000,14.046
54.17968750000,14.052
54.18359375000,6.599
54.18750000000,1.600
54.19140625000,6.075
54.19531250000,9.008
54.19921875000,13.950
54.20312500000,19.173
54.20703125000,22.732
54.21093750000,25.185
54.21484375000,23.331
54.21875000000,21.510
54.22265625000,16.473
54.22656250000,14.444
54.23046875000,9.424
54.23437500000,1.392
54.23828125000,1.840
54.24218750000,1.261
54.24609375000,5.195
54.25000000000,7.095
54.25390625000,4.799
54.25781250000,2.190
54.26171875000,2.031
54.26562500000,3.298
54.26953125000,2.811
54.27343750000,1.285
54.27734375000,3.386
54.28125000000,4.039
54.28515625000,3.118
54.28906250000,7.304
54.29296875000,7.945
54.29687500000,8.185
54.30078125000,9.265
54.30468750000,12.903
54.30859375000,11.665
54.31250000000,8.710
54.31640625000,5.881
54.32031250000,4.295
54.32421875000,2.745
54.32812500000,1.914
54.33203125000,4.627
54.33593750000,5.806
54.33984375000,8.474
54.34375000000,9.117
54.34765625000,3.190
54.35156250000,2.965
